Order ID,Customer ID,Original Customer ID,Gender,Age,Age Group,Laptop Model,Brand,Price ($),Discount ($),Month,Year,Final Price ($),Rating,State,Order Count,Link
256,87f58453-808b-472d-af48-185d10ed0c4a,33272ed5-5ba6-4be4-a1d2-e02074a8f386,Male,28,26-35,Microsoft Surface Laptop into,Microsoft,2405.58,85.69,10,2021,2319.89,4.5,New Hampshire,1,www.newegg.com
257,fbbc53b3-29a4-44a8-90e5-63781dff079d,c00af49f-3186-4f11-946d-45f67076344c,Male,28,26-35,Dell Inspiron use,Dell,634.47,244.63,6,2022,389.84,4.0,Oregon,1,www.newegg.com
258,01fbc224-6869-4bb0-b7c5-6eb36c3f2efe,5bf9d803-7f05-425c-8a15-fe48d3df90e2,Male,28,26-35,Dell Inspiron TV,Dell,1858.12,287.21,6,2021,1570.91,4.2,California,1,www.newegg.com
259,19791d14-7f72-4338-9705-77fdffff12e6,1916aa3f-39aa-4795-af79-2c506cf8161a,Male,28,26-35,MacBook Air area,MacBook,1558.92,149.51,11,2021,1409.41,3.9,Delaware,1,www.newegg.com
260,194a4d5d-76ba-49f8-8c6c-908d56175589,f34c87c8-33b0-403f-8ef8-757c04c41129,Male,28,26-35,Dell Inspiron operation,Dell,1498.09,146.75,9,2019,1351.34,3.7,Wyoming,1,www.newegg.com
261,c0169865-5421-4516-bfbe-c9d1a170585d,e48cb52f-b7ac-4967-a609-cbc23d447427,Male,28,26-35,Lenovo Legion around,Lenovo,929.14,202.97,12,2021,726.17,4.9,New York,1,www.newegg.com
262,fe04dcfd-0f70-49db-a6fd-abe888a935c9,caa5249d-a43b-4817-8bfd-41c3c71c68eb,Male,28,26-35,HP Pavilion become,HP,771.46,68.51,3,2022,702.95,4.8,New Hampshire,1,www.newegg.com
263,2e61c211-5ce9-4ded-bd85-fe6cd26757a5,cf343e6f-03c1-4d96-9443-5fa13c4c50c6,Male,28,26-35,Dell XPS paper,Dell,1835.68,227.39,9,2019,1608.29,4.3,Maryland,1,www.newegg.com
264,ed9e6122-a93a-4fea-bb0a-04a1c71e90f6,dc1b6739-ef41-483d-9ee0-a7b5cc513b05,Male,28,26-35,Acer Aspire result,Acer,1923.62,,11,2021,1641.79,,Mississippi,1,www.newegg.com
265,76d43d85-c22f-421a-b79b-5907370e8f80,de04902c-736f-431b-81b9-af2a7dc8381e,Male,28,26-35,MacBook Air media,MacBook,742.72,100.25,3,2022,642.47,3.9,New York,1,www.newegg.com
266,0545cff3-332e-4608-af7f-c5e9aada1973,a38fb144-60e9-4c65-9a18-5c7eb1efea6c,Male,28,26-35,Dell XPS give,Dell,1608.04,142.23,9,2022,1465.81,3.7,Colorado,1,www.newegg.com
267,f2dfe38a-5d1c-476b-b7f5-a2f9efb422fd,015cfc63-2541-4450-88a1-3c0298a95b24,Male,28,26-35,Dell XPS seven,Dell,1296.32,229.23,8,2021,1067.09,4.3,Wyoming,1,www.newegg.com
268,8ff17279-c084-4bc9-aeb1-1fa605ec205d,989e3963-7647-4ad3-b2fe-d916622540c7,Male,28,26-35,ASUS ROG modern,ASUS,647.5,293.09,11,2021,354.41,3.6,New Jersey,1,www.newegg.com
269,25153e0b-e51d-4dd2-baee-b39edeff4fd9,1a12e267-10bf-4b47-8686-748af043dc41,Male,28,26-35,Microsoft Surface Book main,Microsoft,756.67,,9,2020,499.41,,Idaho,1,www.newegg.com
270,d21c1305-2b26-458e-a934-798fdf1a70a9,0528b7f9-0bd4-41af-855e-98509900eda4,Male,28,26-35,Acer Aspire eat,Acer,1365.24,277.68,1,2020,1087.56,4.7,North Dakota,1,www.newegg.com
271,93677cde-ef57-4e53-8951-67a331484129,5043dde8-c31d-49da-9e85-cf9621f915ad,Male,28,26-35,HP Omen single,HP,829.31,130.67,12,2022,698.64,3.8,North Dakota,1,www.newegg.com
272,9ca6d119-d10f-4069-8a32-facb9ae00cf3,4c5e3a90-dc66-4f16-9dd9-cb202e62be54,Male,28,26-35,Lenovo ThinkPad court,Lenovo,1001.21,208.76,9,2022,792.45,3.9,South Dakota,1,www.newegg.com
273,76cdabcd-b008-4d05-a8aa-e605469ab413,598f8f1e-41e6-4664-8c2a-7aa1570c315f,Male,28,26-35,Lenovo ThinkPad hair,Lenovo,1505.15,92.16,10,2022,1412.99,3.7,Texas,1,www.newegg.com
274,11876629-197a-4252-b3ce-44639a8df679,3c6a72bd-44f3-48a4-a3b9-a4f245eff8bb,Male,28,26-35,MacBook Pro laugh,MacBook,2185.06,,1,2022,1994.16,,Tennessee,1,www.newegg.com
275,649c87d8-ffab-424a-af25-7c25299075f9,b47adcb8-0fed-436a-aece-9043d2c96765,Male,28,26-35,Acer Predator wonder,Acer,1802.26,241.74,7,2021,1560.52,4.4,Alaska,1,www.newegg.com
276,bf9da922-5e04-4121-9b63-c711679fab61,0e439481-eb70-4051-b61a-2011455dd662,Male,28,26-35,ASUS ROG visit,ASUS,1591.15,210.48,5,2021,1380.67,4.2,Utah,1,www.newegg.com
277,6f1928d8-3055-400a-be97-9ba9af10f474,c7a12223-1a18-44ec-bcf8-5309c9ce7e26,Male,28,26-35,ASUS VivoBook meet,ASUS,1407.09,222.15,3,2022,1184.94,4.2,New Mexico,1,www.newegg.com
278,469720ad-7ab0-423c-ba08-fdcad2de2ac9,a36cddaa-c57d-4023-bded-499c347b3f01,Male,28,26-35,ASUS ZenBook key,ASUS,1180.39,,12,2021,1094.47,,Minnesota,1,www.newegg.com
279,077e7740-9e04-427d-8b98-11bcb0932c0a,dc399e11-05b6-40a5-885d-80a435d5040e,Male,28,26-35,ASUS ZenBook only,ASUS,2021.33,178.75,2,2021,1842.58,4.0,New Jersey,1,www.newegg.com
280,39d6a61b-f65a-4520-bdf5-545c71843732,01494fa7-3340-4fd3-91fd-fae291484200,Male,28,26-35,Dell XPS argue,Dell,1399.19,,1,2022,1313.97,,Missouri,1,www.newegg.com
281,9cc93ee9-1350-4f09-9543-96a223296706,39228a45-aafd-4782-875d-edcbca2e1555,Male,28,26-35,Acer Predator focus,Acer,996.54,266.33,3,2022,730.21,4.7,Oregon,1,www.newegg.com
282,ba8629af-803b-4be9-95b0-03e5faf24ee4,8261d667-9dd5-4edb-afe3-03adb977f822,Male,28,26-35,Microsoft Surface Book off,Microsoft,879.67,,9,2020,789.83,,Maryland,1,www.newegg.com
283,2f5e7a3c-cc01-42a0-9b25-a5f0546f6335,814bb408-a0c7-44cd-a5d8-0a466f033527,Male,28,26-35,ASUS ZenBook heavy,ASUS,680.1,148.31,8,2020,531.79,5.0,Indiana,1,www.newegg.com
284,23297ba6-8010-4bd2-9dac-1ef57d8398bd,eeee236a-8b21-458e-83e3-8441328c2ac3,Male,28,26-35,MacBook Pro bring,MacBook,597.32,120.34,10,2019,476.98,4.8,Tennessee,1,www.newegg.com
285,12ce4dc5-e9a8-410a-b533-57de6143080b,330b47d4-566a-4bad-8fee-efa16683e483,Male,28,26-35,Microsoft Surface Book military,Microsoft,1071.5,52.04,2,2021,1019.46,4.1,Kentucky,1,www.newegg.com
286,e41fd52d-207b-428f-bff5-c22a5579b607,7d60d916-457c-4e4d-ba53-4ba9186fab62,Male,28,26-35,Microsoft Surface Book write,Microsoft,2027.71,,7,2018,1886.23,,Oklahoma,1,www.newegg.com
287,e1331c6d-7739-468c-9b75-eb95734de412,ff473cbe-f893-4b61-95a4-9a32ec57e554,Male,28,26-35,HP Omen collection,HP,1606.45,68.38,9,2021,1538.07,4.2,Oklahoma,1,www.newegg.com
288,4e04e706-4e17-431c-9c2c-622c4b836468,bdb3e366-27ed-474d-ba1b-3cc7ce04d82c,Male,28,26-35,Lenovo ThinkPad show,Lenovo,757.33,74.17,6,2021,683.16,4.7,Michigan,1,www.newegg.com
289,f6f31c0f-2d89-44df-b485-b21f20789945,623bad22-6de3-4387-b0d3-581764d7d70a,Male,28,26-35,MacBook Pro series,MacBook,2009.93,99.76,9,2020,1910.17,4.1,Arizona,1,www.newegg.com
290,e2b0b7a1-fbd6-4bd2-b1f8-c9cc41f62c79,ad956f09-261b-40a2-ba91-e1e495cf1b4f,Male,28,26-35,Dell Latitude all,Dell,774.07,133.26,8,2021,640.81,4.3,Georgia,1,www.newegg.com
291,1eab7d50-fd36-4a3a-aaed-6984355eb6e4,c9faa917-517a-4953-8d62-870e4008f9c2,Male,28,26-35,MacBook Air tend,MacBook,1155.93,203.27,3,2018,952.66,4.1,South Carolina,1,www.newegg.com
292,172e8edc-f70f-4ed8-b9ea-67bdd371cdff,e87d2109-8206-429f-bf17-c92a0e85bc83,Male,28,26-35,Microsoft Surface Book own,Microsoft,1687.45,176.83,9,2018,1510.62,4.3,Virginia,1,www.newegg.com
293,132058df-b58b-48b2-9de1-a40764c9f36e,e5c1cc30-d910-460a-bb4b-878be1180994,Male,28,26-35,MacBook Pro range,MacBook,1449.79,54.16,6,2022,1395.63,4.5,Nebraska,1,www.newegg.com
294,70f145ab-532a-4fad-99d9-97b3b9220a78,5612309c-a059-4a82-bb42-24d6b1fd76cc,Male,28,26-35,MacBook Pro prove,MacBook,2093.51,231.33,12,2020,1862.18,4.4,Rhode Island,1,www.newegg.com
295,c2360454-46de-4231-9bae-5a4e34f31bf3,c01a1883-d009-4538-89b4-df7b74e89a39,Male,28,26-35,ASUS VivoBook section,ASUS,2434.14,245.73,10,2019,2188.41,4.4,Washington,1,www.newegg.com
296,1ac62587-4583-4ff4-ba66-f92d3d823a15,e61d50b5-86c0-45c4-b5eb-dec34235e0bc,Male,28,26-35,Dell Precision loss,Dell,841.02,207.26,10,2021,633.76,4.7,Missouri,1,www.newegg.com
297,df11c89b-1eaa-43c8-92fb-519acdf20f0c,f5f00084-8f0d-45a7-9910-4e28ea20042e,Male,28,26-35,HP EliteBook yard,HP,563.14,287.05,2,2022,276.09,3.8,New Hampshire,1,www.newegg.com
298,c79b3e2f-06da-48ea-96d1-045c3f92946d,e9794a5b-aed4-4b33-b789-d5926a3f6ef9,Male,28,26-35,Lenovo Legion threat,Lenovo,802.86,222.63,7,2019,580.23,4.3,South Carolina,1,www.newegg.com
299,a383a5ed-b331-4e00-a432-949493dfcb10,7c5eb6ec-3873-4d5c-bb83-6a4715ee0442,Male,28,26-35,ASUS ROG word,ASUS,1954.8,226.44,9,2021,1728.36,3.8,Massachusetts,1,www.newegg.com
300,2407692c-7615-4d6a-af8b-aeba09ce58e8,3a2fe5e2-0bc3-49fd-ba06-4160e9912782,Male,28,26-35,Microsoft Surface Book sign,Microsoft,1550.95,128.44,3,2018,1422.51,4.2,Ohio,1,www.newegg.com
301,c387489d-71ed-4ba4-89e1-5888a4ec2322,e867df8f-1ae8-4da0-97c6-49caf16ab8ec,Male,28,26-35,Lenovo Yoga direction,Lenovo,1851.74,266.91,11,2018,1584.83,4.5,Vermont,1,www.newegg.com
302,07df8b05-afbf-4ec3-abb9-433c35d0779f,2513bffe-9c86-46f1-a725-3c46e38dc290,Male,28,26-35,Lenovo Legion letter,Lenovo,884.53,111.63,9,2021,772.9,3.9,Maryland,1,www.newegg.com
303,5390adc0-d848-4fe2-a176-9078c78cff81,d36f39c9-be8e-47eb-b2e4-36c9f8f2a624,Male,28,26-35,Acer Predator risk,Acer,1909.8,222.56,8,2021,1687.24,4.0,Minnesota,1,www.newegg.com
304,df0af09e-d16d-472c-93c7-14b099df9440,8fdd8b7f-de30-4d29-b9be-36f8c872ca82,Male,28,26-35,MacBook Pro science,MacBook,1075.58,193.37,9,2021,882.21,4.1,Montana,1,www.newegg.com
305,2970ae2f-537e-4fb0-a0c2-c8fd202c0fda,3b894ac7-69c7-4f0d-a2ba-5e51de04143c,Male,28,26-35,Acer Predator able,Acer,2409.22,251.15,5,2022,2158.07,3.6,Virginia,1,www.newegg.com
306,11854be5-27ad-493e-9b75-33991ace4b7d,25ff8a26-e4da-45b3-b558-d7ae6d4c3092,Male,28,26-35,Dell XPS tax,Dell,2348.02,213.99,12,2022,2134.03,4.2,Illinois,1,www.newegg.com
307,e86d9409-7d78-4ddf-88f8-ac9b6a23d5a6,7eb848c9-9578-45af-9084-291e6c9772bd,Male,28,26-35,Acer Predator six,Acer,2366.05,224.04,3,2021,2142.01,3.7,West Virginia,1,www.newegg.com
308,4c1269d9-12bc-4021-be24-e593c4ef79ef,4ce62398-994a-4707-be56-a2f5eac1d1a8,Male,28,26-35,MacBook Air author,MacBook,984.92,217.46,9,2020,767.46,3.8,Iowa,1,www.newegg.com
309,cf1f25e9-8fb9-4d8a-95a2-ef4c5a774068,873aacde-8f8e-4ab0-a797-2761f58f9032,Male,28,26-35,Dell Latitude school,Dell,1326.6,,2,2022,1097.26,,Florida,1,www.newegg.com
310,57048405-64e9-4f8c-a3c0-2b8691e18c08,c3aa75d7-0471-4e65-a2fd-d02b7ab328b4,Male,28,26-35,Dell Inspiron step,Dell,1313.81,,8,2020,1030.05,,Illinois,1,www.newegg.com
311,4ba26455-49f2-44a4-9e49-b07d48b26923,d3bd4fbc-7a2d-4f1a-9bf3-42af25008264,Male,28,26-35,Acer Predator break,Acer,1142.34,211.47,2,2020,930.87,4.5,Iowa,1,www.newegg.com
312,4b773bcc-21d7-4b58-90b6-01a7c45027cf,c788325c-7741-4bee-bbd1-91bf145c8f1d,Male,28,26-35,MacBook Air toward,MacBook,2326.46,93.77,3,2018,2232.69,4.9,Arizona,1,www.newegg.com
313,fdfcec95-8ad9-43de-b441-397278e67e14,e962b740-4106-4cf0-9986-987bfb5b2e0f,Male,28,26-35,Acer Predator never,Acer,2075.92,96.58,12,2018,1979.34,4.9,Maine,1,www.newegg.com
314,4d87b0ff-bf68-4c56-8937-164c38626dcd,42f8fc20-3298-4dc7-961e-a6afe5f29679,Male,28,26-35,Dell Latitude dog,Dell,1096.78,200.7,6,2022,896.08,3.9,Tennessee,1,www.newegg.com
315,ef2c5b49-5ffe-4cd6-8cc8-279e5fd1fbfa,044c9439-4fc4-4b45-91ec-fe777f8c2ad6,Male,28,26-35,MacBook Pro time,MacBook,2278.52,83.55,9,2022,2194.97,4.2,Illinois,1,www.newegg.com
316,9e737dd8-9e81-4f1e-9fa4-58a0ce8d3263,21ddcbc2-ead9-4094-a679-abd3dc0d07de,Male,28,26-35,Acer Aspire structure,Acer,1161.37,232.78,11,2021,928.59,3.9,Idaho,1,www.newegg.com
317,16092073-5cd9-4e71-9ab7-34f7695a8664,b9896170-80c1-4155-b3bf-05d0654058b1,Male,28,26-35,Dell XPS hospital,Dell,2081.54,191.95,4,2020,1889.59,3.8,South Dakota,1,www.newegg.com
318,2cf97846-6d38-4bd1-b3aa-bae42d151e56,c10b16cb-4446-4269-b8ed-66b101127911,Male,28,26-35,ASUS VivoBook training,ASUS,1530.56,71.68,11,2019,1458.88,3.6,Florida,1,www.newegg.com
319,ecc40874-f361-4bb5-bdee-970971372d0d,c1c96509-8c8f-4ad6-b3cf-29b24974aa23,Male,28,26-35,ASUS VivoBook draw,ASUS,2371.65,51.71,7,2019,2319.94,3.9,Wisconsin,1,www.newegg.com
320,7e8ebbcb-21cd-4fe4-a9e2-af4c6380124d,70dfc2e4-b3d7-4063-8ad0-0fc6c3975619,Male,28,26-35,Lenovo Yoga rate,Lenovo,1103.89,230.72,1,2020,873.17,3.9,Mississippi,1,www.newegg.com
321,7f1fed3a-f4b1-4deb-8879-04a96bdf6809,9cf3498e-e591-4e0d-aef4-effe1e9f9c2a,Male,28,26-35,Microsoft Surface Laptop include,Microsoft,624.25,,5,2021,544.69,,Utah,1,www.newegg.com
322,81060c78-aa50-46ef-855c-4fc0e005b0ac,57867288-7cc0-4967-ac5b-c5c6eecf3396,Male,28,26-35,MacBook Pro official,MacBook,1880.58,209.68,5,2021,1670.9,4.1,Iowa,1,www.newegg.com
323,cf9cce7b-c4c9-499f-b8fb-24f97d6c9579,693f0097-ee42-49f5-aa44-15a45927a631,Male,28,26-35,HP EliteBook field,HP,1456.36,163.74,10,2021,1292.62,4.1,Vermont,1,www.newegg.com
324,c1662cc3-bd9b-4f5f-92bb-bcaff5c12ee5,d1c28e66-e45b-4ca6-880d-3f98a96c06aa,Male,28,26-35,MacBook Pro when,MacBook,2014.7,250.5,4,2020,1764.2,4.6,Utah,1,www.newegg.com
325,262fcc45-c620-4f87-8ed5-4620111e89ed,00a493c0-e918-41a9-b5e1-375896ddc190,Male,28,26-35,Acer Aspire than,Acer,1551.01,182.04,6,2022,1368.97,3.6,Oregon,1,www.newegg.com
326,41bfe0fa-3fbf-43f8-9083-e450b4331293,5c402359-b656-46a0-943d-fc01669f0df5,Male,28,26-35,Dell Latitude crime,Dell,2157.55,275.72,4,2022,1881.83,4.4,Georgia,1,www.newegg.com
327,a8c8308c-982f-4f3d-a694-931b53282316,6f168ab4-d0c6-4b80-9797-91519d096d51,Male,28,26-35,HP Omen central,HP,2208.97,160.46,11,2021,2048.51,3.8,Pennsylvania,1,www.newegg.com
328,70b1fc99-1588-4062-9521-5111e5dfdc0e,68cdb796-811e-45c3-ba67-62f7bf125771,Male,28,26-35,ASUS ZenBook wife,ASUS,2297.78,161.37,1,2021,2136.41,4.2,North Carolina,1,www.newegg.com
329,6d98d82a-8336-4182-a867-c78570e4da89,51508b7a-05f1-45ef-a64b-0eec408ca2e6,Male,28,26-35,ASUS VivoBook democratic,ASUS,1627.82,189.7,11,2020,1438.12,4.7,Washington,1,www.newegg.com
330,bd7c14ef-b8f4-4789-8351-ea8a2bae38b3,60050737-a940-4ee0-a554-ace7523622f1,Male,28,26-35,Dell Precision carry,Dell,1008.91,50.75,4,2020,958.16,4.4,Arizona,1,www.newegg.com
331,47b48b92-104a-4de8-a8aa-ae6ef0275c62,78da4d38-d307-4823-ba6a-6cdefc04b2a5,Male,28,26-35,ASUS VivoBook probably,ASUS,1900.77,185.29,1,2020,1715.48,4.9,California,1,www.newegg.com
332,b2d99b36-6fda-41d7-8f30-6449c62e23e6,4dc5cdf6-8564-4237-9c14-c9aee61acf1a,Male,28,26-35,ASUS ZenBook age,ASUS,1074.18,95.0,3,2022,979.18,4.6,Washington,1,www.newegg.com
333,997a1f68-a7c6-4280-9460-f3608844fc5e,c8b8ad5d-3f01-4236-84ff-b7d8fa2ce1df,Male,28,26-35,Microsoft Surface Book fish,Microsoft,1248.92,272.83,8,2018,976.09,4.8,Missouri,1,www.newegg.com
334,463d06dd-56ab-4d05-8d53-30212ac4d94c,29da23ce-05ae-406d-b294-18b7860d967b,Male,28,26-35,ASUS ZenBook almost,ASUS,1865.46,215.45,9,2019,1650.01,3.7,Minnesota,1,www.newegg.com
335,386c5271-2958-436e-bb96-8c0d2967c338,88f9fae8-34a9-4fb4-bf66-8717098abb95,Male,28,26-35,Dell Inspiron prove,Dell,2485.69,148.26,3,2018,2337.43,4.6,Iowa,1,www.newegg.com
336,3e82e6a5-0e97-4ca4-aee5-1721e29386bc,576e198b-f627-47d9-a991-f25af0ae6b6f,Male,28,26-35,Acer Aspire by,Acer,2012.36,294.62,8,2018,1717.74,4.5,Ohio,1,www.newegg.com
337,df52b091-9be8-4fbb-9920-5567a5b9b12d,d9edcdc4-f12e-49fc-8a0f-036235d675a0,Male,28,26-35,ASUS ROG never,ASUS,1258.55,107.42,8,2022,1151.13,4.0,Louisiana,1,www.newegg.com
338,295ad7cc-4482-4f65-994d-e97479e65ac2,c4eec41c-9257-403e-a439-432a646baf17,Male,28,26-35,HP Pavilion about,HP,564.43,215.05,10,2021,349.38,4.6,Alaska,1,www.newegg.com
339,44f24899-a5d6-4b7c-8502-54f6964abcdc,c9805018-c8c6-4680-a2c3-1fd1353f26af,Male,28,26-35,HP EliteBook wonder,HP,634.58,198.49,8,2021,436.09,4.4,Virginia,1,www.newegg.com
340,2f5e2b18-792f-426d-99bb-7923351a5a16,085a9657-7bdc-494e-a90d-e6b81aa27ced,Male,28,26-35,Acer Aspire father,Acer,989.47,61.06,8,2019,928.41,3.9,Indiana,1,www.newegg.com
341,97a5cf50-ca43-4ac1-aeea-e0ef5006a81c,6fd541f3-6eb5-4ce3-8f6a-fb898ebfb886,Male,28,26-35,Acer Aspire ago,Acer,780.27,298.37,4,2021,481.9,4.7,Washington,1,www.newegg.com
342,32335462-0f23-4264-a398-28deda510dcb,f5590cb8-72cf-4472-9b26-5166cc03c818,Male,28,26-35,MacBook Pro under,MacBook,1654.95,243.13,6,2021,1411.82,3.9,Georgia,1,www.newegg.com
343,c0be09d2-6ff9-4cd4-9c8e-a47f055e6a21,552151d8-9923-49d1-b36a-000a716d3fed,Male,28,26-35,Microsoft Surface Laptop since,Microsoft,1327.12,118.79,9,2019,1208.33,4.9,West Virginia,1,www.newegg.com
344,22ff0824-e1b1-46ce-9613-3b7bbbb7ebce,cd021ee8-d333-40de-a729-c8f5e59fbeae,Male,28,26-35,HP Envy animal,HP,1611.7,61.72,6,2020,1549.98,4.9,Texas,1,www.newegg.com
345,a502dcf5-7f77-44f0-8b36-458db6ddb7ea,404ab34c-a553-4820-9fe2-e746a94f97cc,Male,28,26-35,ASUS ROG money,ASUS,1137.47,154.08,3,2020,983.39,3.9,Idaho,1,www.newegg.com
346,3eff418d-a870-46d4-ab8b-62d35435a4f5,79290006-a2b8-4558-b33b-61d168717857,Male,28,26-35,Acer Predator be,Acer,981.94,106.34,12,2021,875.6,3.7,New Jersey,1,www.newegg.com
347,182d0706-e393-4c1b-bf0a-131d6a31b385,d50914e7-485a-42b9-9247-a2b67ddf60a8,Male,28,26-35,Dell Precision seven,Dell,2435.57,189.32,3,2021,2246.25,4.1,Kentucky,1,www.newegg.com
348,bdfb2002-231c-4bac-b353-84a4dfe4f0f6,d02cd5c8-2c29-4820-b0a8-8eb2cada821e,Male,28,26-35,HP Omen before,HP,1793.41,280.56,6,2018,1512.85,3.6,Washington,1,www.newegg.com
349,6e13b438-f69b-4028-88ee-76a857a61ee5,c0ceceba-9bc8-49f8-b5c5-01abb285ea5e,Male,28,26-35,Acer Aspire young,Acer,603.07,144.29,10,2020,458.78,4.4,California,1,www.newegg.com
350,f4712e2d-e62a-4fa8-ab52-17eff56b0589,e478afcd-caaf-4f4b-af17-0772764412b8,Male,28,26-35,HP EliteBook individual,HP,1458.79,267.37,6,2021,1191.42,4.0,Alabama,1,www.newegg.com
351,db4a9dbd-4635-4f9d-95c2-847a2fcb3769,9d749e5e-9eac-4f68-9d23-ee587a6e76ea,Male,28,26-35,HP EliteBook recent,HP,2424.16,79.33,8,2021,2344.83,4.9,Vermont,1,www.newegg.com
352,b08e3dad-47ef-4db1-8413-c6236a194dcf,751be883-7510-4911-a6e4-9b3a217ed29d,Male,28,26-35,MacBook Air doctor,MacBook,1293.26,109.83,6,2022,1183.43,4.7,Missouri,1,www.newegg.com
353,be1a5962-370d-4875-a856-06273e768bab,d49fb6ef-f8c7-439d-919e-c22aebf0411c,Male,28,26-35,ASUS ROG computer,ASUS,1797.44,127.11,6,2021,1670.33,4.3,New York,1,www.newegg.com
354,e88686d8-608e-4057-8106-2d24ef93749d,f5e651f2-5334-451c-ba2e-fe67e485e149,Male,28,26-35,ASUS ZenBook positive,ASUS,2105.63,230.6,6,2019,1875.03,4.9,Mississippi,1,www.newegg.com
355,7b6a2f43-6996-480d-88d2-7162ac03a273,2f180dc9-641e-4a59-b3a4-da522e92f206,Male,28,26-35,Lenovo Legion miss,Lenovo,591.43,266.02,12,2018,325.41,3.7,Kentucky,1,www.newegg.com
356,b5325eec-d4d4-43d6-9cfb-8b12b2a7f266,6e0b43a4-1275-4008-8e35-6f6253a0b221,Male,28,26-35,MacBook Pro maintain,MacBook,1090.38,99.05,4,2021,991.33,4.1,Kansas,1,www.newegg.com
357,ffca97e4-c789-4040-b297-ef2c03ee8c8c,e6528093-35d8-4dd4-bd0a-a67b091898f3,Male,28,26-35,ASUS ROG because,ASUS,1809.22,221.21,5,2018,1588.01,4.6,New York,1,www.newegg.com
358,34a60446-f96a-4172-9a30-c714c2ae1285,88d7c8fb-8b1a-49af-a0d9-5f6eaa856724,Male,28,26-35,Microsoft Surface Book our,Microsoft,1421.66,233.19,6,2021,1188.47,3.8,Washington,1,www.newegg.com
359,11ad0824-5830-43bf-a2de-f819c8b5ede4,09ffff88-be47-40b5-9e24-f8aa259f5ab8,Male,28,26-35,MacBook Pro the,MacBook,868.1,,11,2022,595.76,,North Dakota,1,www.newegg.com
360,f8ef455b-b425-4e1c-84be-727cb7b494c1,1012968a-dfb6-4f9e-bf03-6cb820f69d8d,Male,28,26-35,Dell Latitude drop,Dell,2390.38,217.05,1,2021,2173.33,4.1,South Dakota,1,www.newegg.com
361,f2f06a9d-018d-4cb0-815f-964b7d629faa,b2288ee8-efe8-4bcf-a550-329f6d3ebd92,Male,28,26-35,HP Pavilion item,HP,1914.34,52.29,9,2020,1862.05,4.2,Arkansas,1,www.newegg.com
362,d760ad00-41f7-4899-bf77-ec3f17253e52,4c6cbee1-6440-4718-9617-44f78f0eb763,Male,28,26-35,MacBook Pro cultural,MacBook,1818.57,53.93,9,2021,1764.64,4.3,Alabama,1,www.newegg.com
363,c88eef27-d042-423c-b1a0-04a05abc72ef,070a4bae-e0b4-4485-b652-77d35b388508,Male,28,26-35,Dell XPS party,Dell,1571.48,121.67,9,2021,1449.81,4.7,Utah,1,www.newegg.com
364,a17f8b47-f0bd-47b5-96d4-ecb83dd8968d,1d459a7f-23fa-4fd4-ac67-c4e489681982,Male,28,26-35,ASUS ZenBook wear,ASUS,714.03,74.08,3,2021,639.95,3.9,South Carolina,1,www.newegg.com
365,91446ea4-5782-43ff-9274-e987048f15e7,9df3197a-5aca-4719-bf78-ffe81d0c3e33,Male,28,26-35,MacBook Pro film,MacBook,2130.43,116.83,7,2022,2013.6,3.6,Montana,1,www.newegg.com
366,ea81854a-710d-4d79-95bb-dbc2db132306,47c1ee2f-6933-45aa-8838-0315075ac966,Male,28,26-35,ASUS ROG health,ASUS,986.42,224.31,5,2020,762.11,4.5,Colorado,1,www.newegg.com
367,f74870a2-4068-42cf-a793-2b154419b97a,c454be77-6793-4709-8408-c3d9e7c8e63a,Male,28,26-35,Microsoft Surface Laptop institution,Microsoft,687.0,144.82,9,2022,542.18,4.2,South Dakota,1,www.newegg.com
368,624ac8cb-2dfc-4fe5-af78-0587b41130e5,add691fc-aa8b-4e4f-a743-2e8f430bfbbf,Male,28,26-35,Dell Inspiron knowledge,Dell,665.37,261.33,11,2022,404.04,4.7,Oregon,1,www.newegg.com
369,1bd9678f-a006-4ae1-90dc-60a39f618a87,7e31fba5-0f94-4f2e-aa72-8cdaaf98b0e2,Male,28,26-35,Acer Aspire blue,Acer,2289.58,279.79,4,2019,2009.79,3.8,Vermont,1,www.newegg.com
370,6f11c82e-6af1-4c0e-9ed7-fd6187f532ca,7f96c16e-9414-42f0-8265-d40b704dcb1c,Male,28,26-35,MacBook Pro him,MacBook,1042.19,,11,2018,761.15,,Ohio,1,www.newegg.com
371,80b58f72-2304-4531-8754-01e8a393b5ac,2eb93b45-77bb-4617-ac09-1e2e40f96fb5,Male,28,26-35,MacBook Air develop,MacBook,858.71,262.61,1,2019,596.1,4.9,Pennsylvania,1,www.newegg.com
372,8e91dbf2-5b34-4ef0-b963-ae01d44d5cc1,6f968a5b-8d71-490b-a626-dedda4ae94fd,Male,28,26-35,HP Envy as,HP,2357.75,124.82,10,2018,2232.93,3.9,Missouri,1,www.newegg.com
373,df12124f-7fb4-4a39-a07c-ccf189d4d3d4,a45778b6-3933-49bd-afb3-64c9b8b9bf8b,Male,28,26-35,Microsoft Surface Book nothing,Microsoft,1267.69,234.94,12,2019,1032.75,4.6,North Carolina,1,www.newegg.com
374,c1cda0cd-2ca6-4a92-986a-2729d36a512f,5da1558e-72fa-441c-bef6-28c481dfb893,Male,28,26-35,Microsoft Surface Book travel,Microsoft,607.39,159.27,2,2021,448.12,4.0,Wyoming,1,www.newegg.com
